"Tag Code","Event Type Name","Event Site Name","Event Date MMDDYYYY","Event Release Site Name","Event Release Date MMDDYYYY","Event Date Time Value","Event Length mm","Event Site Code Value","CTH Count"
"3DD.0078E1B9A4","Observation","GRA - Lower Granite Dam Adult","9/12/2024","","","9/12/2024 11:04:22 AM","","GRA","3"
"3DD.0078E1B9A4","Observation","GRA - Lower Granite Dam Adult","9/12/2024","","","9/12/2024 12:08:49 PM","","GRA","1"
"3DD.0078E1B9A4","Observation","GRA - Lower Granite Dam Adult","9/12/2024","","","9/12/2024 12:08:50 PM","","GRA","1"
"3DD.0078E1B9A4","Observation","GRA - Lower Granite Dam Adult","9/12/2024","","","9/12/2024 12:09:11 PM","","GRA","1"
"3DD.0078E1B9A4","Observation","GRA - Lower Granite Dam Adult","9/12/2024","","","9/12/2024 12:09:12 PM","","GRA","1"
"3DD.0078E1B9A4","Observation","GRA - Lower Granite Dam Adult","9/12/2024","","","9/12/2024 12:10:46 PM","","GRA","1"
"3DD.0078E1B9A4","Observation","GRA - Lower Granite Dam Adult","9/12/2024","","","9/12/2024 12:10:47 PM","","GRA","1"
"3DD.0078E1B9A4","Observation","GRA - Lower Granite Dam Adult","9/12/2024","","","9/12/2024 12:14:58 PM","","GRA","1"
"3DD.0078E1B9A4","Observation","GRA - Lower Granite Dam Adult","9/12/2024","","","9/12/2024 12:14:59 PM","","GRA","1"
"3DD.0078E1B9A4","Observation","GRA - Lower Granite Dam Adult","9/12/2024","","","9/12/2024 12:24:08 PM","","GRA","1"
"3DD.0078E1B9A4","Observation","GRA - Lower Granite Dam Adult","9/12/2024","","","9/12/2024 12:24:09 PM","","GRA","1"
"3DD.0078E1B9A4","Observation","GRA - Lower Granite Dam Adult","9/12/2024","","","9/12/2024 12:24:20 PM","","GRA","1"
"3DD.0078E1B9A4","Observation","GRS - Lower Granite Dam Spillway","9/10/2024","","","9/10/2024 6:08:59 AM","","GRS","2"
"3DD.0078E1B9A4","Observation","USE - Upper Salmon River at rkm 437","3/24/2025","","","3/24/2025 4:21:50 AM","","USE","1"
"3DD.0078E1B9A4","Observation","YFK - Yankee Fork Salmon River","4/17/2025","","","4/17/2025 3:46:46 PM","","YFK","1"
"3DD.0078E1B9A4","Observation","YFK - Yankee Fork Salmon River","4/17/2025","","","4/17/2025 3:47:32 PM","","YFK","1"
"3DD.0078E414E8","Mark","BONAFF - BON - Adult Fish Facility","9/12/2024","BONAFF - BON - Adult Fish Facility","9/12/2024","9/12/2024 11:46:00 AM","795","BONAFF","1"
"3DD.0078E414E8","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/12/2024","","","9/12/2024 12:51:11 PM","","BO3","1"
"3DD.0078E414E8","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/12/2024","","","9/12/2024 12:53:04 PM","","BO3","1"
"3DD.0078E414E8","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/12/2024","","","9/12/2024 12:53:11 PM","","BO3","1"
"3DD.0078E414E8","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/12/2024","","","9/12/2024 12:53:18 PM","","BO3","1"
"3DD.0078E414E8","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/12/2024","","","9/12/2024 12:53:22 PM","","BO3","1"
"3DD.0078E414E8","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/12/2024","","","9/12/2024 12:53:38 PM","","BO3","1"
"3DD.0078E414E8","Observation","BO4 - Bonneville WA Ladder Slots","9/12/2024","","","9/12/2024 1:33:40 PM","","BO4","1"
"3DD.0078E414E8","Observation","BO4 - Bonneville WA Ladder Slots","9/12/2024","","","9/12/2024 1:33:41 PM","","BO4","1"
"3DD.0078E414E8","Observation","BO4 - Bonneville WA Ladder Slots","9/12/2024","","","9/12/2024 1:33:42 PM","","BO4","1"
"3DD.0078E414E8","Observation","BO4 - Bonneville WA Ladder Slots","9/12/2024","","","9/12/2024 1:38:45 PM","","BO4","1"
"3DD.0078E414E8","Observation","BO4 - Bonneville WA Ladder Slots","9/12/2024","","","9/12/2024 1:40:34 PM","","BO4","1"
"3DD.0078E414E8","Observation","BO4 - Bonneville WA Ladder Slots","9/12/2024","","","9/12/2024 1:40:35 PM","","BO4","1"
"3DD.0078E414E8","Observation","BO4 - Bonneville WA Ladder Slots","9/12/2024","","","9/12/2024 1:44:42 PM","","BO4","1"
"3DD.0078E414E8","Observation","GOA - Little Goose Fish Ladder","9/22/2024","","","9/22/2024 11:50:31 AM","","GOA","1"
"3DD.0078E414E8","Observation","GOA - Little Goose Fish Ladder","9/22/2024","","","9/22/2024 11:50:32 AM","","GOA","1"
"3DD.0078E414E8","Observation","GRA - Lower Granite Dam Adult","9/24/2024","","","9/24/2024 10:03:02 AM","","GRA","1"
"3DD.0078E414E8","Observation","GRA - Lower Granite Dam Adult","9/24/2024","","","9/24/2024 10:03:03 AM","","GRA","1"
"3DD.0078E414E8","Observation","GRA - Lower Granite Dam Adult","9/24/2024","","","9/24/2024 12:21:32 PM","","GRA","3"
"3DD.0078E414E8","Observation","GRA - Lower Granite Dam Adult","9/24/2024","","","9/24/2024 12:21:33 PM","","GRA","1"
"3DD.0078E414E8","Observation","GRA - Lower Granite Dam Adult","9/24/2024","","","9/24/2024 1:31:10 PM","","GRA","1"
"3DD.0078E414E8","Observation","GRA - Lower Granite Dam Adult","9/24/2024","","","9/24/2024 1:31:11 PM","","GRA","1"
"3DD.0078E414E8","Observation","GRA - Lower Granite Dam Adult","9/24/2024","","","9/24/2024 1:31:43 PM","","GRA","1"
"3DD.0078E414E8","Observation","GRA - Lower Granite Dam Adult","9/24/2024","","","9/24/2024 1:31:44 PM","","GRA","1"
"3DD.0078E414E8","Observation","GRA - Lower Granite Dam Adult","9/24/2024","","","9/24/2024 1:32:03 PM","","GRA","1"
"3DD.0078E414E8","Observation","GRA - Lower Granite Dam Adult","9/24/2024","","","9/24/2024 1:32:04 PM","","GRA","1"
"3DD.0078E414E8","Observation","GRA - Lower Granite Dam Adult","9/24/2024","","","9/24/2024 1:33:30 PM","","GRA","1"
"3DD.0078E414E8","Observation","GRA - Lower Granite Dam Adult","9/24/2024","","","9/24/2024 1:33:31 PM","","GRA","1"
"3DD.0078E414E8","Observation","GRA - Lower Granite Dam Adult","9/24/2024","","","9/24/2024 1:42:38 PM","","GRA","1"
"3DD.0078E414E8","Observation","GRA - Lower Granite Dam Adult","9/24/2024","","","9/24/2024 1:42:51 PM","","GRA","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:19:58 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:19:59 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:24:22 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:24:48 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:24:49 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:25:06 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:25:07 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:25:08 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:27:31 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:27:51 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:28:01 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:28:02 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:35:45 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:39:07 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:39:08 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:39:09 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:40:30 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:41:04 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:41:05 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:41:20 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:41:21 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:42:18 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:42:19 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:42:24 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:42:25 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:42:26 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:49:59 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:50:00 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:51:33 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:51:34 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:51:50 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:51:51 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:52:30 AM","","ICH","1"
"3DD.0078E414E8","Observation","ICH - Ice Harbor Dam (Combined)","9/19/2024","","","9/19/2024 10:52:31 AM","","ICH","1"
"3DD.0078E414E8","Observation","JO1 - John Day South Fish Ladder","9/15/2024","","","9/15/2024 4:51:37 PM","","JO1","1"
"3DD.0078E414E8","Observation","JO1 - John Day South Fish Ladder","9/15/2024","","","9/15/2024 4:53:56 PM","","JO1","1"
"3DD.0078E414E8","Observation","LMA - Lower Monumental Adult Ladders","9/20/2024","","","9/20/2024 12:11:08 PM","","LMA","1"
"3DD.0078E414E8","Observation","LMA - Lower Monumental Adult Ladders","9/20/2024","","","9/20/2024 12:11:09 PM","","LMA","1"
"3DD.0078E414E8","Observation","LMA - Lower Monumental Adult Ladders","9/20/2024","","","9/20/2024 12:11:10 PM","","LMA","1"
"3DD.0078E414E8","Observation","LMA - Lower Monumental Adult Ladders","9/20/2024","","","9/20/2024 12:11:11 PM","","LMA","1"
"3DD.0078E414E8","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:29:49 AM","","MC1","1"
"3DD.0078E414E8","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:31:12 AM","","MC1","1"
"3DD.0078E414E8","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:33:47 AM","","MC1","1"
"3DD.0078E414E8","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:36:43 AM","","MC1","1"
"3DD.0078E414E8","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:37:26 AM","","MC1","1"
"3DD.0078E414E8","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:40:48 AM","","MC1","1"
"3DD.0078E414E8","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:43:17 AM","","MC1","1"
"3DD.0078E414E8","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 5:44:35 AM","","MC1","1"
"3DD.0078E414E8","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 7:00:52 AM","","MC1","1"
"3DD.0078E414E8","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 7:00:53 AM","","MC1","1"
"3DD.0078E414E8","Observation","MC1 - McNary Oregon Shore Ladder","9/18/2024","","","9/18/2024 7:01:00 AM","","MC1","1"
"3DD.0078E414E8","Observation","TD1 - The Dalles East Fish Ladder","9/14/2024","","","9/14/2024 5:04:58 PM","","TD1","1"
"3DD.0078E414E8","Observation","TD1 - The Dalles East Fish Ladder","9/14/2024","","","9/14/2024 5:05:01 PM","","TD1","1"
"3DD.0078E414E8","Observation","TD1 - The Dalles East Fish Ladder","9/14/2024","","","9/14/2024 5:05:02 PM","","TD1","1"
"3DD.0078E414E8","Observation","USE - Upper Salmon River at rkm 437","3/28/2025","","","3/28/2025 12:43:57 AM","","USE","1"
"3DD.0078E414E8","Observation","YFK - Yankee Fork Salmon River","4/13/2025","","","4/13/2025 5:24:00 PM","","YFK","1"
"3DD.0078E414E8","Observation","YFK - Yankee Fork Salmon River","4/13/2025","","","4/13/2025 5:24:31 PM","","YFK","1"
"3DD.0078E414E8","Observation","YFK - Yankee Fork Salmon River","4/13/2025","","","4/13/2025 5:24:40 PM","","YFK","1"
"3DD.0078E414E8","Observation","YFK - Yankee Fork Salmon River","4/21/2025","","","4/21/2025 3:37:29 PM","","YFK","1"
"3DD.0078E414E8","Observation","YFK - Yankee Fork Salmon River","4/21/2025","","","4/21/2025 3:38:34 PM","","YFK","1"
"3DD.0078E414E8","Observation","YFK - Yankee Fork Salmon River","4/21/2025","","","4/21/2025 3:39:48 PM","","YFK","1"
"3DD.0078E414E8","Observation","YFK - Yankee Fork Salmon River","4/21/2025","","","4/21/2025 3:42:05 PM","","YFK","1"
"3DD.0078E415A2","Mark","BONAFF - BON - Adult Fish Facility","9/23/2024","BONAFF - BON - Adult Fish Facility","9/23/2024","9/23/2024 10:26:00 AM","845","BONAFF","1"
"3DD.0078E415A2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/23/2024","","","9/23/2024 11:36:23 AM","","BO3","1"
"3DD.0078E415A2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/23/2024","","","9/23/2024 11:36:26 AM","","BO3","1"
"3DD.0078E415A2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/23/2024","","","9/23/2024 11:36:31 AM","","BO3","1"
"3DD.0078E415A2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/23/2024","","","9/23/2024 11:38:43 AM","","BO3","1"
"3DD.0078E415A2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/23/2024","","","9/23/2024 11:43:25 AM","","BO3","1"
"3DD.0078E415A2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/23/2024","","","9/23/2024 11:48:46 AM","","BO3","1"
"3DD.0078E415A2","Observation","BO4 - Bonneville WA Ladder Slots","9/23/2024","","","9/23/2024 12:53:40 PM","","BO4","1"
"3DD.0078E415A2","Observation","BO4 - Bonneville WA Ladder Slots","9/23/2024","","","9/23/2024 12:53:41 PM","","BO4","1"
"3DD.0078E415A2","Observation","BO4 - Bonneville WA Ladder Slots","9/23/2024","","","9/23/2024 12:55:30 PM","","BO4","1"
"3DD.0078E415A2","Observation","BO4 - Bonneville WA Ladder Slots","9/23/2024","","","9/23/2024 12:56:28 PM","","BO4","1"
"3DD.0078E415A2","Observation","BO4 - Bonneville WA Ladder Slots","9/23/2024","","","9/23/2024 12:56:29 PM","","BO4","1"
"3DD.0078E415A2","Observation","BO4 - Bonneville WA Ladder Slots","9/23/2024","","","9/23/2024 12:57:47 PM","","BO4","1"
"3DD.0078E415A2","Observation","GOA - Little Goose Fish Ladder","10/4/2024","","","10/4/2024 5:58:52 PM","","GOA","1"
"3DD.0078E415A2","Observation","GOA - Little Goose Fish Ladder","10/4/2024","","","10/4/2024 5:58:53 PM","","GOA","1"
"3DD.0078E415A2","Observation","GOA - Little Goose Fish Ladder","10/4/2024","","","10/4/2024 5:58:55 PM","","GOA","1"
"3DD.0078E415A2","Observation","GOA - Little Goose Fish Ladder","10/4/2024","","","10/4/2024 5:58:56 PM","","GOA","1"
"3DD.0078E415A2","Observation","GRA - Lower Granite Dam Adult","10/6/2024","","","10/6/2024 8:43:02 AM","","GRA","1"
"3DD.0078E415A2","Observation","GRA - Lower Granite Dam Adult","10/6/2024","","","10/6/2024 8:43:03 AM","","GRA","1"
"3DD.0078E415A2","Observation","GRA - Lower Granite Dam Adult","10/6/2024","","","10/6/2024 9:23:37 AM","","GRA","3"
"3DD.0078E415A2","Observation","GRA - Lower Granite Dam Adult","10/6/2024","","","10/6/2024 9:23:38 AM","","GRA","1"
"3DD.0078E415A2","Observation","GRA - Lower Granite Dam Adult","10/6/2024","","","10/6/2024 10:33:28 AM","","GRA","1"
"3DD.0078E415A2","Observation","GRA - Lower Granite Dam Adult","10/6/2024","","","10/6/2024 10:33:29 AM","","GRA","1"
"3DD.0078E415A2","Observation","GRA - Lower Granite Dam Adult","10/6/2024","","","10/6/2024 10:33:44 AM","","GRA","1"
"3DD.0078E415A2","Observation","GRA - Lower Granite Dam Adult","10/6/2024","","","10/6/2024 10:33:45 AM","","GRA","1"
"3DD.0078E415A2","Observation","GRA - Lower Granite Dam Adult","10/6/2024","","","10/6/2024 10:34:56 AM","","GRA","1"
"3DD.0078E415A2","Observation","GRA - Lower Granite Dam Adult","10/6/2024","","","10/6/2024 10:34:57 AM","","GRA","1"
"3DD.0078E415A2","Observation","GRA - Lower Granite Dam Adult","10/6/2024","","","10/6/2024 10:35:44 AM","","GRA","1"
"3DD.0078E415A2","Observation","GRA - Lower Granite Dam Adult","10/6/2024","","","10/6/2024 10:35:45 AM","","GRA","1"
"3DD.0078E415A2","Observation","GRA - Lower Granite Dam Adult","10/6/2024","","","10/6/2024 10:35:46 AM","","GRA","1"
"3DD.0078E415A2","Observation","GRA - Lower Granite Dam Adult","10/6/2024","","","10/6/2024 10:46:22 AM","","GRA","1"
"3DD.0078E415A2","Observation","GRA - Lower Granite Dam Adult","10/6/2024","","","10/6/2024 10:46:23 AM","","GRA","1"
"3DD.0078E415A2","Observation","GRA - Lower Granite Dam Adult","10/6/2024","","","10/6/2024 10:46:28 AM","","GRA","1"
"3DD.0078E415A2","Observation","GRA - Lower Granite Dam Adult","10/6/2024","","","10/6/2024 10:46:29 AM","","GRA","1"
"3DD.0078E415A2","Observation","ICH - Ice Harbor Dam (Combined)","10/1/2024","","","10/1/2024 1:04:14 PM","","ICH","1"
"3DD.0078E415A2","Observation","ICH - Ice Harbor Dam (Combined)","10/1/2024","","","10/1/2024 1:04:15 PM","","ICH","1"
"3DD.0078E415A2","Observation","ICH - Ice Harbor Dam (Combined)","10/1/2024","","","10/1/2024 1:07:12 PM","","ICH","1"
"3DD.0078E415A2","Observation","ICH - Ice Harbor Dam (Combined)","10/1/2024","","","10/1/2024 1:07:13 PM","","ICH","1"
"3DD.0078E415A2","Observation","ICH - Ice Harbor Dam (Combined)","10/1/2024","","","10/1/2024 1:09:35 PM","","ICH","1"
"3DD.0078E415A2","Observation","ICH - Ice Harbor Dam (Combined)","10/1/2024","","","10/1/2024 1:09:45 PM","","ICH","1"
"3DD.0078E415A2","Observation","ICH - Ice Harbor Dam (Combined)","10/1/2024","","","10/1/2024 1:09:46 PM","","ICH","1"
"3DD.0078E415A2","Observation","JO1 - John Day South Fish Ladder","9/26/2024","","","9/26/2024 10:03:09 AM","","JO1","1"
"3DD.0078E415A2","Observation","JO1 - John Day South Fish Ladder","9/26/2024","","","9/26/2024 10:03:10 AM","","JO1","1"
"3DD.0078E415A2","Observation","JO1 - John Day South Fish Ladder","9/26/2024","","","9/26/2024 10:05:08 AM","","JO1","1"
"3DD.0078E415A2","Observation","JO1 - John Day South Fish Ladder","9/26/2024","","","9/26/2024 10:05:09 AM","","JO1","1"
"3DD.0078E415A2","Observation","LMA - Lower Monumental Adult Ladders","10/3/2024","","","10/3/2024 9:29:40 AM","","LMA","1"
"3DD.0078E415A2","Observation","LMA - Lower Monumental Adult Ladders","10/3/2024","","","10/3/2024 9:29:41 AM","","LMA","1"
"3DD.0078E415A2","Observation","LMA - Lower Monumental Adult Ladders","10/3/2024","","","10/3/2024 9:29:46 AM","","LMA","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 6:57:41 AM","","MC1","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 6:58:07 AM","","MC1","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 7:00:28 AM","","MC1","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 7:01:55 AM","","MC1","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 7:04:21 AM","","MC1","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 7:05:09 AM","","MC1","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 7:07:37 AM","","MC1","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 7:09:14 AM","","MC1","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 8:25:07 AM","","MC1","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 8:25:17 AM","","MC1","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 8:25:18 AM","","MC1","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 8:28:08 AM","","MC1","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 8:28:09 AM","","MC1","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 8:28:10 AM","","MC1","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 8:29:52 AM","","MC1","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 8:29:53 AM","","MC1","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 8:29:54 AM","","MC1","1"
"3DD.0078E415A2","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2024","","","9/29/2024 8:29:59 AM","","MC1","1"
"3DD.0078E415A2","Observation","TD1 - The Dalles East Fish Ladder","9/25/2024","","","9/25/2024 12:07:34 PM","","TD1","1"
"3DD.0078E415A2","Observation","TD1 - The Dalles East Fish Ladder","9/25/2024","","","9/25/2024 12:07:37 PM","","TD1","1"
"3DD.0078E415A2","Observation","USE - Upper Salmon River at rkm 437","3/22/2025","","","3/22/2025 9:46:18 AM","","USE","1"
"3DD.0078E415A2","Observation","YFK - Yankee Fork Salmon River","4/12/2025","","","4/12/2025 4:05:16 PM","","YFK","1"
"3DD.0078E415A2","Observation","YFK - Yankee Fork Salmon River","4/12/2025","","","4/12/2025 4:09:43 PM","","YFK","1"
"3DD.0078E415A2","Observation","YFK - Yankee Fork Salmon River","4/12/2025","","","4/12/2025 4:09:57 PM","","YFK","1"
"3DD.0078E41762","Mark","BONAFF - BON - Adult Fish Facility","10/1/2024","BONAFF - BON - Adult Fish Facility","10/1/2024","10/1/2024 11:37:00 AM","805","BONAFF","1"
"3DD.0078E41762","Observation","BO3 - Bonneville WA Shore Ladder/AFF","10/1/2024","","","10/1/2024 1:01:20 PM","","BO3","1"
"3DD.0078E41762","Observation","BO3 - Bonneville WA Shore Ladder/AFF","10/2/2024","","","10/2/2024 8:45:49 AM","","BO3","1"
"3DD.0078E41762","Observation","BO3 - Bonneville WA Shore Ladder/AFF","10/2/2024","","","10/2/2024 8:47:40 AM","","BO3","1"
"3DD.0078E41762","Observation","BO3 - Bonneville WA Shore Ladder/AFF","10/2/2024","","","10/2/2024 12:43:36 PM","","BO3","1"
"3DD.0078E41762","Observation","BO3 - Bonneville WA Shore Ladder/AFF","10/2/2024","","","10/2/2024 12:46:30 PM","","BO3","1"
"3DD.0078E41762","Observation","BO3 - Bonneville WA Shore Ladder/AFF","10/2/2024","","","10/2/2024 12:47:52 PM","","BO3","1"
"3DD.0078E41762","Observation","BO3 - Bonneville WA Shore Ladder/AFF","10/2/2024","","","10/2/2024 12:51:10 PM","","BO3","1"
"3DD.0078E41762","Observation","BO3 - Bonneville WA Shore Ladder/AFF","10/2/2024","","","10/2/2024 12:51:14 PM","","BO3","1"
"3DD.0078E41762","Observation","BO3 - Bonneville WA Shore Ladder/AFF","10/2/2024","","","10/2/2024 12:55:07 PM","","BO3","1"
"3DD.0078E41762","Observation","BO3 - Bonneville WA Shore Ladder/AFF","10/2/2024","","","10/2/2024 12:57:41 PM","","BO3","1"
"3DD.0078E41762","Observation","BO3 - Bonneville WA Shore Ladder/AFF","10/2/2024","","","10/2/2024 12:57:45 PM","","BO3","1"
"3DD.0078E41762","Observation","BO4 - Bonneville WA Ladder Slots","10/2/2024","","","10/2/2024 1:31:26 PM","","BO4","1"
"3DD.0078E41762","Observation","BO4 - Bonneville WA Ladder Slots","10/2/2024","","","10/2/2024 1:33:56 PM","","BO4","1"
"3DD.0078E41762","Observation","BO4 - Bonneville WA Ladder Slots","10/2/2024","","","10/2/2024 1:33:57 PM","","BO4","1"
"3DD.0078E41762","Observation","BO4 - Bonneville WA Ladder Slots","10/2/2024","","","10/2/2024 1:35:14 PM","","BO4","1"
"3DD.0078E41762","Observation","BO4 - Bonneville WA Ladder Slots","10/2/2024","","","10/2/2024 1:35:15 PM","","BO4","1"
"3DD.0078E41762","Observation","BO4 - Bonneville WA Ladder Slots","10/2/2024","","","10/2/2024 1:37:09 PM","","BO4","1"
"3DD.0078E41762","Observation","GOA - Little Goose Fish Ladder","10/13/2024","","","10/13/2024 12:56:12 PM","","GOA","1"
"3DD.0078E41762","Observation","GOA - Little Goose Fish Ladder","10/13/2024","","","10/13/2024 12:56:13 PM","","GOA","1"
"3DD.0078E41762","Observation","GRA - Lower Granite Dam Adult","10/15/2024","","","10/15/2024 1:23:56 PM","","GRA","1"
"3DD.0078E41762","Observation","GRA - Lower Granite Dam Adult","10/15/2024","","","10/15/2024 2:54:31 PM","","GRA","1"
